rdnm,store_code, mon_sales , mon_sales_count ,weekdays_sales_rate,weekend_sales_rate,weekdays_sales_coount,weekend_sales_count,breakfast(06~11),lunch(11~17),dinner(17~06),men_sales_rate,women_sales_rate
창신ㆍ숭인 도시재생활성화지역,커피점/카페," \372,748,807 ",63961,71,29,44802,19159,16,57,27,48,52
창신ㆍ숭인 도시재생활성화지역,유흥주점," \618,406,578 ",13437,66,34,9197,4240,2,7,90,67,33
가리봉 도시재생활성화지역,한식," \2,042,315,909 ",72144,69,31,51794,20350,5,49,47,62,38
가리봉 도시재생활성화지역,중식," \2,087,130,133 ",54387,63,37,34564,19823,2,35,63,60,40
가리봉 도시재생활성화지역,분식," \89,946,937 ",10129,80,20,9228,901,12,51,36,63,38
가리봉 도시재생활성화지역,패스트푸드점," \109,607,511 ",3445,61,40,2082,1363,0,29,71,60,40
가리봉 도시재생활성화지역,닭/오리요리," \22,081,314 ",670,71,29,480,190,0,28,72,71,29
가리봉 도시재생활성화지역,커피점/카페," \39,552,627 ",6357,67,33,4242,2115,15,45,40,42,58
가리봉 도시재생활성화지역,유흥주점," \528,849,979 ",16774,65,35,12519,4255,4,13,83,76,24
영등포 경인로 일대 도시경제기반형 활성화지역,한식," \3,694,485,241 ",147179,84,16,116710,30469,3,65,33,65,36
영등포 경인로 일대 도시경제기반형 활성화지역,중식," \33,563,794 ",2727,95,5,2595,132,0,93,7,78,22
영등포 경인로 일대 도시경제기반형 활성화지역,일식/수산물," \80,796,207 ",2337,81,19,2122,215,0,46,55,60,40
영등포 경인로 일대 도시경제기반형 활성화지역,양식," \638,084,503 ",18485,63,37,12242,6243,0,46,54,47,53
영등포 경인로 일대 도시경제기반형 활성화지역,분식," \804,080,863 ",86721,71,30,62504,24217,12,43,46,54,46
영등포 경인로 일대 도시경제기반형 활성화지역,패스트푸드점," \3,313,566,621 ",569421,64,36,373114,196307,5,37,58,53,48
영등포 경인로 일대 도시경제기반형 활성화지역,닭/오리요리," \463,458,170 ",15607,68,32,10617,4990,0,2,98,55,45
영등포 경인로 일대 도시경제기반형 활성화지역,제과제빵떡케익," \59,477,911 ",7620,74,26,5649,1971,39,29,32,31,69
영등포 경인로 일대 도시경제기반형 활성화지역,커피점/카페," \506,296,574 ",91023,76,24,64300,26723,22,51,27,44,56
영등포 경인로 일대 도시경제기반형 활성화지역,유흥주점," \161,288,654 ",5277,84,17,4002,1275,0,10,91,64,36
정동 도시재생활성화지역,한식," \12,445,260,918 ",384450,90,10,342351,42099,1,73,26,53,47
정동 도시재생활성화지역,중식," \2,568,848,657 ",61673,89,11,54856,6817,0,76,24,56,44
정동 도시재생활성화지역,일식/수산물," \2,124,165,515 ",67377,91,10,60011,7366,1,72,29,48,53
정동 도시재생활성화지역,양식," \3,062,092,191 ",65273,88,12,55318,9955,1,71,29,41,59
정동 도시재생활성화지역,분식," \2,634,016,709 ",198008,90,11,168712,29296,13,69,19,42,58
정동 도시재생활성화지역,패스트푸드점," \765,248,742 ",44172,84,16,37033,7139,19,58,24,47,53
정동 도시재생활성화지역,제과제빵떡케익," \1,565,920,354 ",185350,85,15,148171,37179,28,46,25,37,63
정동 도시재생활성화지역,커피점/카페," \7,031,245,241 ",892854,87,13,790598,102256,25,63,12,42,58
정동 도시재생활성화지역,유흥주점," \113,570,168 ",1821,98,2,1765,56,0,0,100,83,17
4.19사거리 일대 도시재생활성화지역,한식," \6,978,605,893 ",208001,65,36,132675,75326,4,43,52,59,41
4.19사거리 일대 도시재생활성화지역,중식," \130,766,954 ",6993,60,40,4188,2805,3,45,53,72,28
4.19사거리 일대 도시재생활성화지역,일식/수산물," \94,806,970 ",5288,84,16,4537,751,0,40,59,41,59
4.19사거리 일대 도시재생활성화지역,양식," \2,461,349 ",89,45,55,41,48,0,48,52,52,48
4.19사거리 일대 도시재생활성화지역,분식," \157,382,432 ",11761,62,38,8482,3279,21,46,33,50,50
4.19사거리 일대 도시재생활성화지역,패스트푸드점," \265,506,456 ",9385,56,45,5144,4241,0,23,78,54,47
4.19사거리 일대 도시재생활성화지역,닭/오리요리," \617,399,269 ",45464,61,39,29946,15518,0,17,84,61,39
4.19사거리 일대 도시재생활성화지역,제과제빵떡케익," \186,220,322 ",17465,55,46,9508,7957,9,64,27,39,61
4.19사거리 일대 도시재생활성화지역,커피점/카페," \1,332,079,375 ",147374,64,36,99170,48204,7,61,33,41,59
4.19사거리 일대 도시재생활성화지역,유흥주점," \1,110,363,044 ",28421,57,43,15203,13218,2,18,81,64,36
청량리 제기동 도시재생활성화지역,한식," \6,307,121,636 ",272141,72,28,185006,87135,4,59,38,65,35
청량리 제기동 도시재생활성화지역,중식," \200,661,408 ",13580,75,25,10435,3145,0,70,31,66,34
청량리 제기동 도시재생활성화지역,일식/수산물," \136,890,665 ",2784,67,33,1619,1165,0,14,87,80,20
청량리 제기동 도시재생활성화지역,분식," \511,535,649 ",38370,74,26,28564,9806,8,69,22,48,52
청량리 제기동 도시재생활성화지역,닭/오리요리," \24,000,000 ",987,63,37,622,365,0,26,74,59,42
청량리 제기동 도시재생활성화지역,제과제빵떡케익," \26,362,962 ",2342,72,28,1456,886,6,48,46,45,55
청량리 제기동 도시재생활성화지역,커피점/카페," \214,624,547 ",24009,77,23,20190,3819,5,68,27,62,38
청량리 제기동 도시재생활성화지역,유흥주점," \927,804,310 ",25101,69,31,16988,8113,4,21,75,84,16
용산전자상가일대 중심시가지형 활성화지역,한식," \1,442,655,345 ",69099,87,13,57638,11461,5,79,16,78,22
용산전자상가일대 중심시가지형 활성화지역,일식/수산물," \168,868,045 ",8060,75,25,6074,1986,0,78,22,70,30
용산전자상가일대 중심시가지형 활성화지역,양식," \31,164,537 ",1340,79,22,1052,288,0,81,19,59,41
용산전자상가일대 중심시가지형 활성화지역,분식," \353,604,726 ",28805,76,24,22611,6194,6,64,31,67,33
용산전자상가일대 중심시가지형 활성화지역,패스트푸드점," \51,962,193 ",6019,90,10,5400,619,34,48,19,71,29
용산전자상가일대 중심시가지형 활성화지역,커피점/카페," \719,376,813 ",101174,74,26,74563,26611,18,64,19,66,34
마장 도시재생활성화지역,한식," \7,879,249,775 ",135291,76,24,95701,39590,4,49,48,69,31
마장 도시재생활성화지역,중식," \284,972,818 ",11929,79,21,9519,2410,2,69,29,69,31
마장 도시재생활성화지역,분식," \101,010,043 ",11822,88,12,10491,1331,10,68,22,59,41
마장 도시재생활성화지역,패스트푸드점," \286,225,373 ",13071,68,32,9017,4054,0,44,56,55,45
마장 도시재생활성화지역,닭/오리요리," \76,889,259 ",3429,68,32,2249,1180,0,19,82,59,41
마장 도시재생활성화지역,제과제빵떡케익," \169,562,010 ",20131,78,22,15856,4275,28,37,35,45,55
마장 도시재생활성화지역,커피점/카페," \449,971,902 ",67187,79,21,47419,19768,17,60,23,55,45
마장 도시재생활성화지역,유흥주점," \769,500,846 ",19720,68,32,15022,4698,0,8,92,76,24
독산동 우시장 일대 중심시가지형 활성화지역,한식," \1,900,935,841 ",39735,87,13,32873,6862,6,62,33,76,24
독산동 우시장 일대 중심시가지형 활성화지역,중식," \309,200,220 ",15861,66,34,10350,5511,3,64,33,68,32
독산동 우시장 일대 중심시가지형 활성화지역,분식," \20,621,025 ",1846,100,0,1840,6,31,46,23,68,32
독산동 우시장 일대 중심시가지형 활성화지역,닭/오리요리," \103,363,899 ",4098,61,39,2506,1592,0,7,94,63,37
독산동 우시장 일대 중심시가지형 활성화지역,커피점/카페," \19,625,023 ",3678,70,30,2567,1111,12,65,23,48,52
독산동 우시장 일대 중심시가지형 활성화지역,유흥주점," \142,976,012 ",1630,67,33,1103,527,0,8,92,79,21
수유1동 도시재생활성화지역,한식," \817,723,105 ",26494,73,27,19255,7239,2,48,52,59,41
수유1동 도시재생활성화지역,중식," \19,185,322 ",1599,68,32,1083,516,2,48,51,72,28
수유1동 도시재생활성화지역,분식," \95,039,185 ",5620,76,24,4320,1300,12,47,42,59,41
수유1동 도시재생활성화지역,패스트푸드점," \111,009,654 ",7854,56,44,4576,3278,0,29,72,63,37
수유1동 도시재생활성화지역,제과제빵떡케익," \250,724,521 ",27254,67,33,18781,8473,15,45,41,43,57
수유1동 도시재생활성화지역,커피점/카페," \42,313,802 ",7242,72,28,4514,2728,6,65,30,55,45
수유1동 도시재생활성화지역,유흥주점," \159,271,762 ",5623,75,26,4005,1618,0,1,100,69,31
창3동 도시재생활성화지역,한식," \2,426,728,979 ",81410,69,32,53546,27864,1,31,68,58,42
창3동 도시재생활성화지역,중식," \139,930,602 ",6877,50,50,3580,3297,1,60,39,62,38
창3동 도시재생활성화지역,분식," \81,690,494 ",7632,82,18,5723,1909,4,49,47,52,48
창3동 도시재생활성화지역,패스트푸드점," \102,348,551 ",7156,58,42,4279,2877,0,24,76,58,42
창3동 도시재생활성화지역,닭/오리요리," \292,596,150 ",13348,61,39,8014,5334,1,12,89,57,43
창3동 도시재생활성화지역,제과제빵떡케익," \226,587,438 ",24913,71,29,17696,7217,18,39,43,42,58
창3동 도시재생활성화지역,커피점/카페," \20,463,755 ",2850,56,44,1840,1010,9,64,27,51,49
창3동 도시재생활성화지역,유흥주점," \403,587,310 ",11638,74,26,8337,3301,0,2,98,72,28
불광2동 근린일반형 활성화지역,한식," \1,365,970,828 ",48227,68,32,31706,16521,4,32,63,66,34
불광2동 근린일반형 활성화지역,중식," \88,687,387 ",5897,67,33,3912,1985,0,43,56,63,38
불광2동 근린일반형 활성화지역,분식," \17,494,511 ",1412,91,9,1279,133,0,62,39,55,45
불광2동 근린일반형 활성화지역,패스트푸드점," \18,941,331 ",1212,59,41,715,497,0,25,76,50,50
불광2동 근린일반형 활성화지역,닭/오리요리," \104,904,140 ",3375,71,29,2383,992,0,3,98,63,37
불광2동 근린일반형 활성화지역,제과제빵떡케익," \103,715,012 ",10143,85,16,9875,268,7,48,46,49,51
불광2동 근린일반형 활성화지역,커피점/카페," \68,019,850 ",11192,83,17,7830,3362,8,73,19,45,55
불광2동 근린일반형 활성화지역,유흥주점," \133,479,600 ",3703,54,46,2286,1417,0,9,91,59,41
천연충현동 도시재생활성화지역,한식," \5,265,886,241 ",155077,83,17,127100,27977,1,54,45,56,44
천연충현동 도시재생활성화지역,중식," \215,545,510 ",10709,72,28,7936,2773,0,65,36,57,43
천연충현동 도시재생활성화지역,일식/수산물," \362,128,072 ",15189,95,6,13975,1214,0,60,40,47,53
천연충현동 도시재생활성화지역,양식," \112,974,056 ",4846,99,2,4791,55,0,72,27,32,68
천연충현동 도시재생활성화지역,분식," \567,463,518 ",27127,87,13,24166,2961,3,45,53,48,52
천연충현동 도시재생활성화지역,패스트푸드점," \323,186,725 ",9570,73,27,7005,2565,0,37,64,60,40
천연충현동 도시재생활성화지역,닭/오리요리," \415,734,231 ",13238,69,31,9055,4183,0,10,90,53,47
천연충현동 도시재생활성화지역,제과제빵떡케익," \215,669,525 ",25653,72,28,18529,7124,16,40,45,43,57
천연충현동 도시재생활성화지역,커피점/카페," \519,027,880 ",80197,86,14,70715,9482,12,67,21,47,53
천연충현동 도시재생활성화지역,유흥주점," \776,193,026 ",13553,86,14,11026,2527,0,7,94,62,38
난곡난향동 근린일반형 활성화지역,한식," \715,220,375 ",22011,71,29,15712,6299,1,36,63,58,42
난곡난향동 근린일반형 활성화지역,중식," \54,096,234 ",2934,61,39,1780,1154,2,63,35,60,40
난곡난향동 근린일반형 활성화지역,양식," \15,343,240 ",1029,83,17,837,192,0,41,59,54,46
난곡난향동 근린일반형 활성화지역,분식," \200,377,981 ",18812,69,31,12965,5847,12,41,48,52,48
난곡난향동 근린일반형 활성화지역,패스트푸드점," \29,919,678 ",1849,60,40,1103,746,0,25,75,53,47
난곡난향동 근린일반형 활성화지역,닭/오리요리," \254,014,171 ",10055,61,39,6459,3596,0,6,94,68,32
난곡난향동 근린일반형 활성화지역,제과제빵떡케익," \196,736,383 ",22179,75,25,16378,5801,15,35,50,40,60
난곡난향동 근린일반형 활성화지역,커피점/카페," \126,830,131 ",19234,65,35,12569,6665,11,52,37,36,64
난곡난향동 근린일반형 활성화지역,유흥주점," \235,821,158 ",7227,63,37,4844,2383,0,8,92,67,33
묵2동 근린일반형 활성화지역,한식," \4,317,935,674 ",141769,71,29,98748,43021,2,41,57,61,39
묵2동 근린일반형 활성화지역,중식," \390,233,959 ",21732,67,33,13648,8084,1,63,36,54,46
묵2동 근린일반형 활성화지역,양식," \11,796,217 ",764,67,33,507,257,0,59,40,37,63
묵2동 근린일반형 활성화지역,분식," \134,710,459 ",15918,81,19,11953,3965,6,42,52,57,43
묵2동 근린일반형 활성화지역,닭/오리요리," \275,586,529 ",12894,61,39,7785,5109,0,10,91,54,46
묵2동 근린일반형 활성화지역,제과제빵떡케익," \8,393,114 ",1166,76,24,884,282,24,31,45,44,56
묵2동 근린일반형 활성화지역,커피점/카페," \135,726,466 ",15743,72,28,11010,4733,9,60,30,59,41
묵2동 근린일반형 활성화지역,유흥주점," \842,873,424 ",23270,68,32,14994,8276,0,9,91,72,28
암암동 캠퍼스 타운 중심시가지형 활성화지역,한식," \9,864,755,798 ",591505,79,21,465299,126206,3,43,55,59,41
암암동 캠퍼스 타운 중심시가지형 활성화지역,중식," \1,064,276,045 ",41864,82,18,33235,8629,0,47,52,59,41
암암동 캠퍼스 타운 중심시가지형 활성화지역,일식/수산물," \436,161,000 ",18405,85,15,14909,3496,0,56,43,54,46
암암동 캠퍼스 타운 중심시가지형 활성화지역,양식," \1,101,691,299 ",56314,83,17,45867,10447,1,56,43,50,50
암암동 캠퍼스 타운 중심시가지형 활성화지역,분식," \1,069,938,254 ",245284,83,17,196197,49087,9,59,33,45,55
암암동 캠퍼스 타운 중심시가지형 활성화지역,패스트푸드점," \544,469,843 ",69285,79,21,53864,15421,6,52,42,55,46
암암동 캠퍼스 타운 중심시가지형 활성화지역,닭/오리요리," \1,007,240,352 ",39684,72,29,28893,10791,0,10,90,64,37
암암동 캠퍼스 타운 중심시가지형 활성화지역,제과제빵떡케익," \670,592,583 ",82462,78,22,63441,19021,13,48,39,39,61
암암동 캠퍼스 타운 중심시가지형 활성화지역,커피점/카페," \2,637,014,057 ",546735,79,21,427714,119021,9,57,35,47,53
암암동 캠퍼스 타운 중심시가지형 활성화지역,유흥주점," \3,238,802,280 ",103394,72,28,74392,29002,1,14,86,63,37
통인시장,한식," \276,732,147 ",14170,82,18,11067,3103,3,77,20,43,58
통인시장,중식," \12,324,662 ",789,85,16,664,125,1,72,27,87,13
통인시장,분식," \38,807,621 ",4351,60,40,2689,1662,6,64,30,40,60
통인시장,제과제빵떡케익," \2,416,435 ",276,36,64,26,250,0,95,5,17,83
통인시장,커피점/카페," \482,337,850 ",53687,73,27,39562,14125,13,66,22,44,56
통인시장,유흥주점," \27,084,722 ",815,71,29,536,279,0,7,94,65,35
광장시장,한식," \2,168,541,783 ",74402,63,37,47296,27106,2,52,46,58,42
광장시장,분식," \149,655,766 ",4482,58,42,2625,1857,5,62,33,41,59
광장시장,커피점/카페," \141,107,051 ",36379,70,30,25320,11059,21,62,17,58,42
동대문종합시장,한식," \520,806,224 ",55186,95,5,52165,3021,12,88,0,49,51
동대문종합시장,중식," \66,899,006 ",9237,92,8,8502,735,3,97,1,61,39
동대문종합시장,분식," \139,312,777 ",19949,89,11,17732,2217,15,84,1,51,49
동대문종합시장,커피점/카페," \197,420,315 ",36836,84,16,30226,6610,24,65,12,32,68
종로신진시장,한식," \3,518,553,895 ",110056,74,26,78356,31700,0,47,54,66,35
종로신진시장,중식," \64,945,016 ",4638,92,8,4277,361,0,94,6,71,29
종로신진시장,일식/수산물," \104,020,199 ",2667,85,15,2249,418,1,51,49,62,38
종로신진시장,분식," \339,134,927 ",28017,83,17,23386,4631,10,70,22,49,51
종로신진시장,커피점/카페," \106,892,884 ",17549,89,11,15690,1859,12,80,8,45,55
종로신진시장,유흥주점," \136,602,884 ",3461,85,15,2949,512,0,2,98,83,17
충신시장,분식," \47,248,322 ",1772,96,4,1718,54,0,84,16,68,32
창신골목시장,한식," \2,432,729,033 ",62412,65,35,40018,22394,3,27,71,61,39
창신골목시장,중식," \71,267,135 ",1666,70,30,1165,501,0,0,99,58,42
창신골목시장,양식," \68,451,550 ",1697,48,52,828,869,6,31,63,70,30
창신골목시장,닭/오리요리," \199,808,290 ",11499,69,31,7450,4049,0,7,93,56,44
창신골목시장,제과제빵떡케익," \3,321,899 ",393,51,49,203,190,22,15,63,61,39
창신골목시장,커피점/카페," \23,457,199 ",4219,76,24,3105,1114,15,58,28,53,47
창신골목시장,유흥주점," \45,587,417 ",644,56,44,422,222,7,0,94,89,11
동묘시장,한식," \1,187,897,396 ",58955,67,33,35782,23173,3,67,30,70,30
동묘시장,중식," \4,674,092 ",708,61,39,435,273,0,100,0,58,42
동묘시장,닭/오리요리," \89,230,079 ",9943,62,38,6175,3768,0,37,63,70,30
동묘시장,커피점/카페," \17,533,385 ",3294,64,36,2133,1161,25,57,18,66,34
동묘시장,유흥주점," \96,430,519 ",2661,56,44,1424,1237,0,15,86,96,4
남대문시장,한식," \4,781,663,059 ",206769,84,16,168151,38618,2,80,18,51,49
남대문시장,중식," \970,243,220 ",44315,74,26,33551,10764,3,66,32,55,45
남대문시장,일식/수산물," \49,364,109 ",995,100,0,995,0,0,54,46,77,23
남대문시장,양식," \15,900,765 ",1367,66,34,855,512,0,80,20,73,27
남대문시장,분식," \1,582,382,026 ",114041,73,27,84147,29894,7,73,22,42,58
남대문시장,패스트푸드점," \7,586,948 ",5664,66,34,3726,1938,0,100,0,52,48
남대문시장,닭/오리요리," \81,486,752 ",2145,77,23,1653,492,1,13,87,60,40
남대문시장,제과제빵떡케익," \517,616,135 ",77084,82,18,63429,13655,23,57,21,27,73
남대문시장,커피점/카페," \2,023,144,583 ",272972,82,18,228998,43974,21,71,9,37,63
남대문시장,유흥주점," \17,871,493 ",1261,83,17,946,315,0,89,11,78,22
신중부시장,한식," \1,341,769,999 ",35485,90,10,31168,4317,3,82,16,77,23
신중부시장,중식," \27,093,780 ",1584,92,8,1464,120,0,70,30,74,26
신중부시장,커피점/카페," \167,733,730 ",14610,83,17,11472,3138,6,75,19,55,45
신중부시장,유흥주점," \155,456,446 ",3475,87,13,3148,327,0,4,96,65,35
인현시장,한식," \2,300,635,460 ",67363,87,13,57757,9606,2,55,43,74,26
인현시장,중식," \162,226,820 ",9053,88,12,7974,1079,0,72,28,75,25
인현시장,분식," \286,735,778 ",7444,92,8,6592,852,0,21,79,67,33
인현시장,닭/오리요리," \66,674,372 ",1411,92,8,1291,120,0,4,96,72,28
인현시장,커피점/카페," \54,960,520 ",6906,85,15,6335,571,9,60,32,46,54
인현시장,유흥주점," \489,105,573 ",14507,89,11,12549,1958,0,31,69,74,26
평화시장,한식," \791,425,652 ",69706,65,35,45366,24340,1,62,38,48,52
평화시장,중식," \309,779,306 ",19867,69,32,13621,6246,0,52,48,34,66
평화시장,일식/수산물," \425,557,657 ",34088,67,33,22681,11407,1,64,36,41,59
평화시장,양식," \758,586,384 ",16444,57,43,9403,7041,1,51,48,43,57
평화시장,분식," \461,094,451 ",35243,70,30,24633,10610,1,47,53,52,48
평화시장,닭/오리요리," \22,380,199 ",586,54,47,313,273,0,0,101,37,63
평화시장,제과제빵떡케익," \615,000,000 ",35443,63,37,22221,13222,3,50,46,42,59
평화시장,커피점/카페," \624,792,036 ",86148,70,31,59787,26361,15,51,35,47,54
방산종합시장,한식," \3,817,672,575 ",88509,89,11,69944,18565,2,69,30,73,27
방산종합시장,중식," \27,468,931 ",2144,93,7,1989,155,0,97,3,78,22
방산종합시장,일식/수산물," \196,329,811 ",2582,100,0,2582,0,0,71,29,87,13
방산종합시장,분식," \98,610,329 ",10775,89,11,9624,1151,7,94,0,67,34
방산종합시장,패스트푸드점," \26,979,938 ",1598,92,8,1469,129,24,59,17,61,39
방산종합시장,커피점/카페," \111,190,196 ",14010,79,21,11203,2807,15,75,10,48,52
방산종합시장,유흥주점," \88,839,407 ",3051,95,5,2853,198,0,25,76,77,23
동평화시장,한식," \2,584,013,351 ",60767,84,16,50916,9851,12,47,42,41,60
동평화시장,양식," \19,954,717 ",1166,92,8,1072,94,7,36,56,26,74
동평화시장,제과제빵떡케익," \312,576,998 ",60203,89,11,53838,6365,38,34,27,27,73
동평화시장,커피점/카페," \179,614,963 ",24808,89,11,22047,2761,24,22,54,39,61
제일평화시장,분식," \4,434,173 ",360,79,21,290,70,2,51,47,26,74
약수시장,한식," \2,680,652,321 ",90618,75,25,68585,22033,1,28,71,60,40
약수시장,분식," \122,552,530 ",12880,71,29,9019,3861,12,37,51,56,44
약수시장,패스트푸드점," \63,688,896 ",3231,61,39,1987,1244,0,32,67,56,44
약수시장,닭/오리요리," \12,328,891 ",978,72,28,706,272,0,8,92,58,42
약수시장,제과제빵떡케익," \127,035,361 ",16947,69,32,11789,5158,8,41,50,45,55
약수시장,커피점/카페," \159,403,247 ",23246,62,38,15831,7415,12,54,33,44,56
약수시장,유흥주점," \478,119,338 ",12471,72,28,8921,3550,0,0,100,67,33
백학시장,한식," \1,794,144,453 ",45804,70,30,30887,14917,1,34,66,58,42
백학시장,중식," \80,120,153 ",3908,68,32,2667,1241,0,67,32,68,32
백학시장,분식," \184,010,493 ",20546,77,23,15376,5170,8,23,68,60,41
백학시장,패스트푸드점," \7,630,676 ",287,63,37,168,119,0,21,80,50,50
백학시장,닭/오리요리," \50,860,619 ",1741,82,18,1433,308,0,37,63,55,45
백학시장,커피점/카페," \49,977,461 ",11509,74,26,8504,3005,21,47,32,48,52
백학시장,유흥주점," \322,510,363 ",8367,72,28,6253,2114,2,1,97,76,24
서울중앙시장,한식," \3,783,019,224 ",101795,69,31,70076,31719,2,41,58,61,39
서울중앙시장,분식," \299,796,860 ",29236,79,21,22246,6990,2,20,79,55,45
서울중앙시장,커피점/카페," \16,408,751 ",191,61,39,122,69,0,15,85,74,26
서울중앙시장,유흥주점," \15,862,884 ",256,72,28,183,73,0,10,90,84,16
합동(새벽)시장,한식," \344,882,809 ",10312,87,13,8331,1981,4,72,25,64,36
합동(새벽)시장,중식," \80,083,084 ",2707,97,3,2636,71,0,85,15,54,46
합동(새벽)시장,커피점/카페," \96,432,006 ",9957,79,21,7892,2065,19,68,13,43,57
후암시장,한식," \187,044,012 ",2614,80,20,2090,524,0,0,100,64,36
신흥시장,한식," \267,212,923 ",9022,62,38,5623,3399,3,37,60,50,50
신흥시장,분식," \109,840,109 ",6369,75,25,4653,1716,3,54,43,52,48
신흥시장,패스트푸드점," \27,881,164 ",1732,56,44,960,772,2,18,81,58,42
신흥시장,제과제빵떡케익," \72,306,237 ",8074,68,33,5478,2596,16,37,46,37,63
신흥시장,커피점/카페," \101,301,854 ",10497,64,36,6705,3792,7,58,34,35,65
만리시장,한식," \96,499,434 ",1725,74,26,1290,435,1,45,54,65,35
만리시장,분식," \56,717,673 ",4671,80,21,3720,951,5,47,47,48,52
만리시장,유흥주점," \202,759,810 ",5195,76,24,3957,1238,0,1,99,53,47
용문전통시장,한식," \1,328,464,245 ",46923,76,24,31990,14933,5,40,55,63,37
용문전통시장,분식," \97,803,924 ",3478,76,24,2674,804,3,43,53,67,33
용문전통시장,닭/오리요리," \17,110,287 ",1279,63,37,800,479,0,18,82,52,48
용문전통시장,제과제빵떡케익," \36,682,523 ",3738,70,30,2628,1110,7,37,56,50,50
용문전통시장,유흥주점," \203,449,918 ",5757,64,36,4310,1447,1,0,99,82,18
이촌종합시장,한식," \2,112,693,933 ",49346,67,33,35804,13542,2,49,51,51,49
이촌종합시장,중식," \224,512,701 ",3835,63,37,2408,1427,0,51,48,59,41
이촌종합시장,일식/수산물," \803,829,472 ",17300,70,30,11935,5365,0,36,63,55,45
이촌종합시장,양식," \432,774,122 ",13412,69,31,9308,4104,0,46,54,41,59
이촌종합시장,분식," \576,107,392 ",58946,79,21,46831,12115,7,52,42,38,62
이촌종합시장,패스트푸드점," \317,866,544 ",6398,59,41,3789,2609,0,44,55,44,56
이촌종합시장,닭/오리요리," \448,971,241 ",16292,59,41,9599,6693,0,13,88,50,50
이촌종합시장,제과제빵떡케익," \30,686,200 ",3108,78,23,2409,699,8,68,24,29,71
이촌종합시장,커피점/카페," \212,495,757 ",25610,67,33,17179,8431,14,56,30,37,63
이촌종합시장,유흥주점," \1,079,446,118 ",24884,67,33,16654,8230,0,0,100,62,38
이태원시장,한식," \108,523,252 ",4602,89,12,4073,529,0,64,36,53,47
이태원시장,양식," \701,738,716 ",14905,52,48,7741,7164,0,32,68,55,46
이태원시장,분식," \104,819,773 ",2437,54,46,1314,1123,0,14,85,46,54
이태원시장,패스트푸드점," \753,631,521 ",70496,63,37,44593,25903,15,35,51,57,43
이태원시장,커피점/카페," \603,273,977 ",77690,57,43,44103,33587,2,66,33,41,59
이태원제일시장,한식," \753,939,185 ",13902,69,31,9610,4292,0,30,70,66,34
이태원제일시장,분식," \32,464,262 ",6392,80,21,5075,1317,19,54,27,32,68
이태원제일시장,유흥주점," \115,896,790 ",4174,51,49,2131,2043,0,0,100,68,32
보광시장,패스트푸드점," \134,741,211 ",14884,68,32,10061,4823,6,52,42,52,48
마장축산물시장,한식," \4,167,049,063 ",59260,67,33,36107,23153,1,39,60,68,32
마장축산물시장,중식," \44,511,483 ",1789,79,21,1400,389,4,84,12,74,26
행당시장,한식," \4,526,301,496 ",111391,67,33,75303,36088,0,24,76,55,45
행당시장,중식," \43,937,137 ",774,69,32,534,240,0,2,98,64,36
행당시장,일식/수산물," \120,499,565 ",1402,93,8,1300,102,0,61,39,63,37
행당시장,양식," \130,579,380 ",2637,69,31,1935,702,0,9,91,56,44
행당시장,분식," \333,997,751 ",40307,74,26,28623,11684,4,47,49,50,50
행당시장,패스트푸드점," \260,831,582 ",30573,68,33,20626,9947,12,34,53,56,44
행당시장,닭/오리요리," \239,520,457 ",11789,67,34,7871,3918,0,8,93,57,43
행당시장,커피점/카페," \216,311,040 ",32134,67,33,22593,9541,8,47,45,45,55
행당시장,유흥주점," \440,973,853 ",11535,69,31,7803,3732,0,6,94,56,44
금남시장,한식," \847,571,078 ",34672,78,22,25391,9281,1,60,40,41,59
금남시장,중식," \31,401,196 ",1801,61,39,1077,724,1,58,42,66,34
금남시장,분식," \162,331,191 ",18356,66,34,12149,6207,23,36,42,46,54
금남시장,유흥주점," \17,539,664 ",413,83,17,311,102,0,0,100,63,37
뚝도시장,한식," \1,068,736,645 ",30348,77,23,23634,6714,2,38,60,62,38
뚝도시장,중식," \88,426,567 ",5240,71,29,3735,1505,2,68,30,73,27
뚝도시장,양식," \25,525,313 ",1463,87,13,1263,200,0,74,26,52,48
뚝도시장,분식," \287,723,133 ",17178,83,17,13968,3210,4,54,41,72,28
뚝도시장,닭/오리요리," \84,617,229 ",4130,66,34,2695,1435,0,7,94,64,36
뚝도시장,제과제빵떡케익," \80,427,490 ",9224,69,31,6395,2829,12,40,49,48,52
뚝도시장,유흥주점," \220,039,010 ",5271,71,29,3736,1535,0,1,99,68,32
성동용답상가시장,한식," \2,068,242,891 ",67191,70,30,47077,20114,1,27,73,60,40
성동용답상가시장,일식/수산물," \41,613,611 ",1617,75,25,1217,400,0,30,70,56,44
성동용답상가시장,분식," \102,109,924 ",12978,68,33,8771,4207,9,32,60,55,45
성동용답상가시장,닭/오리요리," \303,447,789 ",19266,67,33,12824,6442,0,8,92,56,44
성동용답상가시장,커피점/카페," \102,460,478 ",20458,70,30,14411,6047,11,56,33,50,50
성동용답상가시장,유흥주점," \215,136,263 ",8279,66,34,5240,3039,0,3,97,70,30
한아름시장,한식," \281,698,324 ",10977,70,30,7764,3213,0,46,55,42,59
한아름시장,양식," \135,362,187 ",4635,58,42,2709,1926,0,45,55,44,56
한아름시장,분식," \369,526,114 ",7573,60,41,4496,3077,0,30,69,42,58
