rdnm,store_code, mon_sales , mon_sales_count ,weekdays_sales_rate,weekend_sales_rate,weekdays_sales_coount,weekend_sales_count,breakfast(06~11),lunch(11~17),dinner(17~06),men_sales_rate,women_sales_rate
암암동 캠퍼스 타운 중심시가지형 활성화지역,커피점/카페,2637014057,546735,21,79,427714,119021,8,57,35,47,53
암암동 캠퍼스 타운 중심시가지형 활성화지역,유흥주점,3238802280,103394,28,72,74392,29002,0,14,86,63,37
통인시장,한식,276732147,14170,82,82,11067,3103,3,77,20,43,58
통인시장,중식,12324662,789,85,85,664,125,1,72,27,87,13
통인시장,분식,38807621,4351,60,60,2689,1662,6,64,30,40,60
통인시장,제과제빵떡케익,2416435,276,64,36,26,250,0,95,5,17,83
통인시장,커피점/카페,482337850,53687,73,73,39562,14125,12,66,22,44,56
통인시장,유흥주점,27084722,815,71,71,536,279,-1,7,94,65,35
광장시장,한식,2168541783,74402,63,63,47296,27106,2,52,46,58,42
광장시장,분식,149655766,4482,58,58,2625,1857,5,62,33,41,59
광장시장,커피점/카페,141107051,36379,70,70,25320,11059,21,62,17,58,42
동대문종합시장,한식,520806224,55186,5,95,52165,3021,12,88,0,49,51
동대문종합시장,중식,66899006,9237,8,92,8502,735,2,97,1,61,39
동대문종합시장,분식,139312777,19949,11,89,17732,2217,15,84,1,51,49
동대문종합시장,커피점/카페,197420315,36836,16,84,30226,6610,23,65,12,32,68
종로신진시장,한식,3518553895,110056,74,74,78356,31700,-1,47,54,66,35
종로신진시장,중식,64945016,4638,92,92,4277,361,0,94,6,71,29
종로신진시장,일식/수산물,104020199,2667,15,85,2249,418,0,51,49,62,38
종로신진시장,분식,339134927,28017,83,83,23386,4631,8,70,22,49,51
종로신진시장,커피점/카페,106892884,17549,89,89,15690,1859,12,80,8,45,55
종로신진시장,유흥주점,136602884,3461,85,85,2949,512,0,2,98,83,17
충신시장,분식,47248322,1772,96,96,1718,54,0,84,16,68,32
창신골목시장,한식,2432729033,62412,65,65,40018,22394,2,27,71,61,39
창신골목시장,중식,71267135,1666,70,70,1165,501,1,0,99,58,42
창신골목시장,양식,68451550,1697,48,48,828,869,6,31,63,70,30
창신골목시장,닭/오리요리,199808290,11499,69,69,7450,4049,0,7,93,56,44
창신골목시장,제과제빵떡케익,3321899,393,49,51,203,190,22,15,63,61,39
창신골목시장,커피점/카페,23457199,4219,76,76,3105,1114,14,58,28,53,47
창신골목시장,유흥주점,45587417,644,56,56,422,222,6,0,94,89,11
동묘시장,한식,1187897396,58955,67,67,35782,23173,3,67,30,70,30
동묘시장,중식,4674092,708,61,61,435,273,0,100,0,58,42
동묘시장,닭/오리요리,89230079,9943,62,62,6175,3768,0,37,63,70,30
동묘시장,커피점/카페,17533385,3294,64,64,2133,1161,25,57,18,66,34
동묘시장,유흥주점,96430519,2661,56,56,1424,1237,-1,15,86,96,4
남대문시장,한식,4781663059,206769,16,84,168151,38618,2,80,18,51,49
남대문시장,중식,970243220,44315,26,74,33551,10764,2,66,32,55,45
남대문시장,일식/수산물,49364109,995,995,100,995,0,0,54,46,77,23
남대문시장,양식,15900765,1367,34,66,855,512,0,80,20,73,27
남대문시장,분식,1582382026,114041,27,73,84147,29894,5,73,22,42,58
남대문시장,패스트푸드점,7586948,5664,34,66,3726,1938,0,100,0,52,48
남대문시장,닭/오리요리,81486752,2145,23,77,1653,492,0,13,87,60,40
남대문시장,제과제빵떡케익,517616135,77084,63429,82,63429,13655,22,57,21,27,73
남대문시장,커피점/카페,2023144583,272972,18,82,228998,43974,20,71,9,37,63
남대문시장,유흥주점,17871493,1261,17,83,946,315,0,89,11,78,22
신중부시장,한식,1341769999,35485,90,90,31168,4317,2,82,16,77,23
신중부시장,중식,27093780,1584,92,92,1464,120,0,70,30,74,26
신중부시장,커피점/카페,167733730,14610,83,83,11472,3138,6,75,19,55,45
신중부시장,유흥주점,155456446,3475,87,87,3148,327,0,4,96,65,35
인현시장,한식,2300635460,67363,87,87,57757,9606,2,55,43,74,26
인현시장,중식,162226820,9053,88,88,7974,1079,0,72,28,75,25
인현시장,분식,286735778,7444,92,92,6592,852,0,21,79,67,33
인현시장,닭/오리요리,66674372,1411,92,92,1291,120,0,4,96,72,28
인현시장,커피점/카페,54960520,6906,85,85,6335,571,8,60,32,46,54
인현시장,유흥주점,489105573,14507,89,89,12549,1958,0,31,69,74,26
평화시장,한식,791425652,69706,65,65,45366,24340,0,62,38,48,52
평화시장,중식,309779306,19867,69,69,13621,6246,0,52,48,34,66
평화시장,일식/수산물,425557657,34088,33,67,22681,11407,0,64,36,41,59
평화시장,양식,758586384,16444,57,57,9403,7041,1,51,48,43,57
평화시장,분식,461094451,35243,70,70,24633,10610,0,47,53,52,48
평화시장,닭/오리요리,22380199,586,54,54,313,273,-1,0,101,37,63
평화시장,제과제빵떡케익,615000000,35443,37,63,22221,13222,4,50,46,42,59
평화시장,커피점/카페,624792036,86148,70,70,59787,26361,14,51,35,47,54
방산종합시장,한식,3817672575,88509,89,89,69944,18565,1,69,30,73,27
방산종합시장,중식,27468931,2144,93,93,1989,155,0,97,3,78,22
방산종합시장,일식/수산물,196329811,2582,0,100,2582,0,0,71,29,87,13
방산종합시장,분식,98610329,10775,89,89,9624,1151,6,94,0,67,34
방산종합시장,패스트푸드점,26979938,1598,92,92,1469,129,24,59,17,61,39
방산종합시장,커피점/카페,111190196,14010,79,79,11203,2807,15,75,10,48,52
방산종합시장,유흥주점,88839407,3051,95,95,2853,198,-1,25,76,77,23
동평화시장,한식,2584013351,60767,16,84,50916,9851,11,47,42,41,60
동평화시장,양식,19954717,1166,8,92,1072,94,8,36,56,26,74
동평화시장,제과제빵떡케익,312576998,60203,53838,89,53838,6365,39,34,27,27,73
동평화시장,커피점/카페,179614963,24808,11,89,22047,2761,24,22,54,39,61
제일평화시장,분식,4434173,360,79,79,290,70,2,51,47,26,74
약수시장,한식,2680652321,90618,75,75,68585,22033,1,28,71,60,40
약수시장,분식,122552530,12880,71,71,9019,3861,12,37,51,56,44
약수시장,패스트푸드점,63688896,3231,61,61,1987,1244,1,32,67,56,44
약수시장,닭/오리요리,12328891,978,72,72,706,272,0,8,92,58,42
약수시장,제과제빵떡케익,127035361,16947,32,69,11789,5158,9,41,50,45,55
약수시장,커피점/카페,159403247,23246,62,62,15831,7415,13,54,33,44,56
약수시장,유흥주점,478119338,12471,72,72,8921,3550,0,0,100,67,33
백학시장,한식,1794144453,45804,70,70,30887,14917,0,34,66,58,42
백학시장,중식,80120153,3908,68,68,2667,1241,1,67,32,68,32
백학시장,분식,184010493,20546,77,77,15376,5170,9,23,68,60,41
백학시장,패스트푸드점,7630676,287,63,63,168,119,-1,21,80,50,50
백학시장,닭/오리요리,50860619,1741,82,82,1433,308,0,37,63,55,45
백학시장,커피점/카페,49977461,11509,74,74,8504,3005,21,47,32,48,52
백학시장,유흥주점,322510363,8367,72,72,6253,2114,2,1,97,76,24
서울중앙시장,한식,3783019224,101795,69,69,70076,31719,1,41,58,61,39
서울중앙시장,분식,299796860,29236,79,79,22246,6990,1,20,79,55,45
서울중앙시장,커피점/카페,16408751,191,61,61,122,69,0,15,85,74,26
서울중앙시장,유흥주점,15862884,256,72,72,183,73,0,10,90,84,16
합동(새벽)시장,한식,344882809,10312,87,87,8331,1981,3,72,25,64,36
합동(새벽)시장,중식,80083084,2707,97,97,2636,71,0,85,15,54,46
합동(새벽)시장,커피점/카페,96432006,9957,79,79,7892,2065,19,68,13,43,57
후암시장,한식,187044012,2614,80,80,2090,524,0,0,100,64,36
신흥시장,한식,267212923,9022,62,62,5623,3399,3,37,60,50,50
신흥시장,분식,109840109,6369,75,75,4653,1716,3,54,43,52,48
신흥시장,패스트푸드점,27881164,1732,56,56,960,772,1,18,81,58,42
신흥시장,제과제빵떡케익,72306237,8074,33,68,5478,2596,17,37,46,37,63
신흥시장,커피점/카페,101301854,10497,64,64,6705,3792,8,58,34,35,65
만리시장,한식,96499434,1725,74,74,1290,435,1,45,54,65,35
만리시장,분식,56717673,4671,80,80,3720,951,6,47,47,48,52
만리시장,유흥주점,202759810,5195,76,76,3957,1238,0,1,99,53,47
용문전통시장,한식,1328464245,46923,76,76,31990,14933,5,40,55,63,37
용문전통시장,분식,97803924,3478,76,76,2674,804,4,43,53,67,33
용문전통시장,닭/오리요리,17110287,1279,63,63,800,479,0,18,82,52,48
용문전통시장,제과제빵떡케익,36682523,3738,30,70,2628,1110,7,37,56,50,50
용문전통시장,유흥주점,203449918,5757,64,64,4310,1447,1,0,99,82,18
이촌종합시장,한식,2112693933,49346,67,67,35804,13542,0,49,51,51,49
이촌종합시장,중식,224512701,3835,63,63,2408,1427,1,51,48,59,41
이촌종합시장,일식/수산물,803829472,17300,30,70,11935,5365,1,36,63,55,45
이촌종합시장,양식,432774122,13412,69,69,9308,4104,0,46,54,41,59
이촌종합시장,분식,576107392,58946,79,79,46831,12115,6,52,42,38,62
이촌종합시장,패스트푸드점,317866544,6398,59,59,3789,2609,1,44,55,44,56
이촌종합시장,닭/오리요리,448971241,16292,59,59,9599,6693,-1,13,88,50,50
이촌종합시장,제과제빵떡케익,30686200,3108,23,78,2409,699,8,68,24,29,71
이촌종합시장,커피점/카페,212495757,25610,67,67,17179,8431,14,56,30,37,63
이촌종합시장,유흥주점,1079446118,24884,67,67,16654,8230,0,0,100,62,38
이태원시장,한식,108523252,4602,12,89,4073,529,0,64,36,53,47
이태원시장,양식,701738716,14905,48,52,7741,7164,0,32,68,55,46
이태원시장,분식,104819773,2437,46,54,1314,1123,1,14,85,46,54
이태원시장,패스트푸드점,753631521,70496,37,63,44593,25903,14,35,51,57,43
이태원시장,커피점/카페,603273977,77690,43,57,44103,33587,1,66,33,41,59
이태원제일시장,한식,753939185,13902,31,69,9610,4292,0,30,70,66,34
이태원제일시장,분식,32464262,6392,21,80,5075,1317,19,54,27,32,68
이태원제일시장,유흥주점,115896790,4174,49,51,2131,2043,0,0,100,68,32
보광시장,패스트푸드점,134741211,14884,68,68,10061,4823,6,52,42,52,48
마장축산물시장,한식,4167049063,59260,33,67,36107,23153,1,39,60,68,32
마장축산물시장,중식,44511483,1789,21,79,1400,389,4,84,12,74,26
행당시장,한식,4526301496,111391,67,67,75303,36088,0,24,76,55,45
행당시장,중식,43937137,774,69,69,534,240,0,2,98,64,36
행당시장,일식/수산물,120499565,1402,8,93,1300,102,0,61,39,63,37
행당시장,양식,130579380,2637,69,69,1935,702,0,9,91,56,44
행당시장,분식,333997751,40307,74,74,28623,11684,4,47,49,50,50
행당시장,패스트푸드점,260831582,30573,68,68,20626,9947,13,34,53,56,44
행당시장,닭/오리요리,239520457,11789,67,67,7871,3918,-1,8,93,57,43
행당시장,커피점/카페,216311040,32134,67,67,22593,9541,8,47,45,45,55
행당시장,유흥주점,440973853,11535,69,69,7803,3732,0,6,94,56,44
금남시장,한식,847571078,34672,78,78,25391,9281,0,60,40,41,59
금남시장,중식,31401196,1801,61,61,1077,724,0,58,42,66,34
금남시장,분식,162331191,18356,66,66,12149,6207,22,36,42,46,54
금남시장,유흥주점,17539664,413,83,83,311,102,0,0,100,63,37
뚝도시장,한식,1068736645,30348,77,77,23634,6714,2,38,60,62,38
뚝도시장,중식,88426567,5240,71,71,3735,1505,2,68,30,73,27
뚝도시장,양식,25525313,1463,87,87,1263,200,0,74,26,52,48
뚝도시장,분식,287723133,17178,83,83,13968,3210,5,54,41,72,28
뚝도시장,닭/오리요리,84617229,4130,66,66,2695,1435,-1,7,94,64,36
뚝도시장,제과제빵떡케익,80427490,9224,31,69,6395,2829,11,40,49,48,52
뚝도시장,유흥주점,220039010,5271,71,71,3736,1535,0,1,99,68,32
성동용답상가시장,한식,2068242891,67191,70,70,47077,20114,0,27,73,60,40
성동용답상가시장,일식/수산물,41613611,1617,25,75,1217,400,0,30,70,56,44
성동용답상가시장,분식,102109924,12978,68,68,8771,4207,8,32,60,55,45
성동용답상가시장,닭/오리요리,303447789,19266,67,67,12824,6442,0,8,92,56,44
성동용답상가시장,커피점/카페,102460478,20458,70,70,14411,6047,11,56,33,50,50
성동용답상가시장,유흥주점,215136263,8279,66,66,5240,3039,0,3,97,70,30
한아름시장,한식,281698324,10977,30,70,7764,3213,-1,46,55,42,59
한아름시장,양식,135362187,4635,42,58,2709,1926,0,45,55,44,56
한아름시장,분식,369526114,7573,41,60,4496,3077,1,30,69,42,58
화양제일골목시장,한식,850572028,24635,70,70,17040,7595,1,7,92,54,46
화양제일골목시장,일식/수산물,141219636,4758,34,66,3135,1623,-1,30,71,55,45
화양제일골목시장,양식,109719848,3043,59,59,1801,1242,-1,16,85,62,39
화양제일골목시장,분식,213858737,24661,69,69,16999,7662,6,40,54,59,41
화양제일골목시장,닭/오리요리,91517210,4708,67,67,3198,1510,1,4,95,49,51
화양제일골목시장,제과제빵떡케익,18901571,2959,29,71,2092,867,14,18,68,51,49
화양제일골목시장,커피점/카페,55673849,4980,57,57,2855,2125,0,43,57,32,68
화양제일골목시장,유흥주점,120958000,3279,64,64,2096,1183,5,0,95,60,40
중곡제일시장,한식,1195441425,43536,67,67,28913,14623,1,32,67,58,43
중곡제일시장,중식,4924823,278,88,88,240,38,0,66,34,79,21
중곡제일시장,일식/수산물,8066922,192,48,52,100,92,0,0,100,52,48
중곡제일시장,분식,31266937,3207,79,79,2571,636,2,43,55,47,53
중곡제일시장,패스트푸드점,20663112,4997,70,70,3403,1594,0,38,62,37,64
중곡제일시장,닭/오리요리,45277719,4219,73,73,3025,1194,1,25,74,57,44
중곡제일시장,제과제빵떡케익,36838188,2612,30,70,1825,787,8,44,48,39,61
중곡제일시장,커피점/카페,24286964,3112,64,64,1970,1142,5,60,35,35,66
중곡제일시장,유흥주점,99066996,2775,60,60,1660,1115,0,6,94,72,28
면곡골목시장,한식,217177958,8268,76,76,6862,1406,1,44,55,64,36
면곡골목시장,분식,175076998,6560,89,89,5809,751,0,63,37,64,36
면곡골목시장,유흥주점,54551200,1819,71,71,1310,509,0,1,99,60,40
신성골목시장,한식,185287579,4294,77,77,3304,990,1,38,61,60,40
신성골목시장,중식,10482714,886,64,64,595,291,0,71,29,67,33
신성골목시장,분식,35679827,5511,83,83,4561,950,14,29,57,62,38
신성골목시장,닭/오리요리,42267797,2029,58,58,1189,840,0,10,90,45,55
신성골목시장,제과제빵떡케익,34057184,5273,17,83,4370,903,15,48,37,29,71
신성골목시장,유흥주점,36895970,1154,66,66,734,420,0,8,92,86,14
자양골목시장,한식,977309056,37641,68,68,25319,12322,0,29,71,56,44
자양골목시장,중식,10379633,271,58,58,158,113,0,11,89,51,49
자양골목시장,양식,38882190,288,72,72,207,81,1,8,91,68,32
자양골목시장,분식,356243925,35997,60,60,22316,13681,7,51,42,50,50
자양골목시장,닭/오리요리,12212026,359,60,60,216,143,0,0,100,67,33
자양골목시장,제과제빵떡케익,82313243,9762,17,83,8131,1631,10,50,40,36,64
노룬산골목시장,한식,236421445,7054,41,60,4172,2882,1,28,71,62,39
노룬산골목시장,중식,14678070,507,43,57,296,211,0,67,33,64,36
노룬산골목시장,분식,17325348,1434,16,84,1208,226,13,65,22,57,44
노룬산골목시장,패스트푸드점,16940366,686,54,46,315,371,0,34,66,42,58
노룬산골목시장,닭/오리요리,18446692,1115,33,67,739,376,-1,13,88,65,36
노룬산골목시장,유흥주점,31582264,871,37,63,567,304,-1,0,101,73,27
능동로골목시장,한식,149615263,3611,28,72,2632,979,1,30,69,60,40
능동로골목시장,분식,4518968,500,31,69,341,159,9,53,38,47,53
능동로골목시장,커피점/카페,5544238,772,27,73,567,205,3,88,9,41,59
영동교골목시장,한식,244586866,7151,18,82,5151,2000,0,36,64,71,29
영동교골목시장,닭/오리요리,9263096,311,28,72,221,90,-1,1,100,52,49
용두시장,한식,6852834,422,100,100,422,0,0,79,21,96,4
청량리수산시장,한식,2164811,45,0,100,45,0,0,83,17,67,33
청량리수산시장,커피점/카페,70279708,10449,2,98,10281,168,32,62,6,46,55
경동시장,한식,110147077,4846,79,79,3825,1021,2,79,19,60,40
경동시장,분식,52204139,2234,76,76,1369,865,6,85,9,31,69
서울약령시장,한식,795442911,22066,77,77,17847,4219,3,62,35,59,41
서울약령시장,중식,27691741,1595,58,58,942,653,2,71,27,64,36
서울약령시장,분식,96834821,8064,86,86,7008,1056,2,85,13,55,46
서울약령시장,제과제빵떡케익,619015,28,0,100,28,0,0,35,65,24,76
서울약령시장,커피점/카페,15540911,1730,91,91,1577,153,1,94,5,56,44
서울약령시장,유흥주점,66276372,1633,71,71,1151,482,0,26,74,79,21
청량리농수산물시장,분식,2377359,208,24,76,152,56,0,78,22,36,64
청량리전통시장,한식,310393929,12924,36,64,8366,4558,1,37,62,68,32
청량리전통시장,닭/오리요리,24000000,987,37,63,622,365,0,26,74,59,42
청량리종합시장,한식,152245019,7422,33,67,4234,3188,9,65,26,56,44
청량리종합시장,커피점/카페,267861,40,13,88,32,8,-1,76,25,88,13
청량리종합시장,유흥주점,23878788,984,31,69,679,305,1,37,62,100,0
전농로터리시장,한식,764111109,28517,22,78,22810,5707,1,36,63,54,46
전농로터리시장,분식,76791678,4847,37,64,3050,1797,1,41,58,35,65
전농로터리시장,패스트푸드점,547315526,20805,42,58,11917,8888,0,34,66,58,42
전농로터리시장,제과제빵떡케익,92670496,9600,6963,72,6963,2637,19,36,45,38,62
전농로터리시장,커피점/카페,152527263,21993,30,70,15509,6484,16,49,35,40,60
전농로터리시장,유흥주점,14729877,411,33,67,278,133,-1,0,101,66,34
답십리현대시장,한식,171800786,7531,80,80,6031,1500,0,54,46,68,33
답십리현대시장,일식/수산물,128867304,3423,28,72,2475,948,-1,27,74,60,40
답십리현대시장,유흥주점,21074331,450,69,69,311,139,4,15,81,77,23
동부시장,한식,383078545,14638,85,85,12431,2207,4,52,44,72,28
동부시장,유흥주점,26090543,673,79,79,530,143,0,3,97,68,32
답십리시장,한식,249198559,9132,26,74,6792,2340,1,40,59,64,36
답십리시장,중식,44507082,2385,39,61,1453,932,1,58,41,57,43
답십리시장,양식,21937926,1839,40,60,1100,739,0,44,56,58,42
답십리시장,분식,207558297,22993,23,77,16912,6081,10,45,45,64,36
답십리시장,패스트푸드점,117938842,8176,44,56,4604,3572,0,34,66,53,47
답십리시장,닭/오리요리,74108220,3834,44,57,2351,1483,-1,11,90,60,40
답십리시장,커피점/카페,557130,32,66,34,13,19,0,16,84,16,84
답십리시장,유흥주점,100329223,3924,36,64,2567,1357,-1,0,101,71,29
전곡시장,한식,231459691,12347,70,70,8705,3642,8,30,62,65,35
전곡시장,분식,99678290,7651,62,62,4703,2948,3,54,43,49,51
전곡시장,커피점/카페,155174897,26320,67,67,17745,8575,17,49,34,44,56
전곡시장,유흥주점,37503751,1558,63,63,988,570,1,0,99,63,37
청량리청과물시장,한식,1092064868,61182,69,69,42615,18567,2,61,37,63,37
청량리청과물시장,분식,258873339,18134,73,73,13081,5053,9,64,27,67,33
청량리청과물시장,제과제빵떡케익,14400109,980,31,69,694,286,6,46,48,63,37
청량리청과물시장,커피점/카페,26735276,2450,69,69,1688,762,1,66,33,64,36
청량리청과물시장,유흥주점,313113404,9501,64,64,6306,3195,-2,15,87,70,30
회기시장,한식,412439904,15893,72,72,11552,4341,0,29,71,59,41
회기시장,중식,20298230,870,74,74,646,224,0,52,48,65,35
회기시장,일식/수산물,244474096,8216,31,69,5635,2581,-1,41,60,51,49
회기시장,양식,189663527,6853,65,65,4477,2376,-1,26,75,43,57
회기시장,분식,356292918,29050,74,74,21599,7451,13,46,41,43,58
회기시장,닭/오리요리,12298720,622,61,61,379,243,0,13,87,40,60
회기시장,커피점/카페,226809885,32361,66,66,21220,11141,5,49,46,49,51
회기시장,유흥주점,49355663,1256,77,77,969,287,1,0,99,75,25
이경시장,한식,44274858,3045,87,87,2632,413,10,77,13,75,25
이경시장,분식,13829612,471,70,70,322,149,5,63,32,57,43
이문제일시장,한식,44095571,1518,80,80,1216,302,0,40,60,71,30
이문제일시장,제과제빵떡케익,80104656,10054,31,69,6934,3120,13,35,52,42,58
이문제일시장,유흥주점,14341412,468,61,61,319,149,3,0,97,91,10
동부골목시장,한식,1200753921,38209,62,62,25557,12652,-1,27,74,56,44
동부골목시장,중식,7677275,627,81,81,505,122,2,58,40,82,18
동부골목시장,양식,22668194,1523,66,66,999,524,0,47,53,42,58
동부골목시장,분식,305562321,30766,64,64,20138,10628,5,46,49,49,51
동부골목시장,패스트푸드점,61359393,3670,66,66,2406,1264,0,25,75,51,49
동부골목시장,닭/오리요리,165487597,7318,65,65,4573,2745,0,1,99,56,45
동부골목시장,제과제빵떡케익,72723324,9816,24,76,7566,2250,10,46,44,45,55
동부골목시장,커피점/카페,508301962,80053,63,63,50406,29647,8,39,53,45,55
동부골목시장,유흥주점,449717196,15239,69,69,9841,5398,1,9,90,68,32
동원시장,한식,2508297808,105795,69,69,72463,33332,1,33,66,56,44
동원시장,중식,181589296,5876,68,68,4015,1861,1,55,44,53,47
동원시장,분식,198983441,13814,71,71,10051,3763,5,41,54,43,57
동원시장,닭/오리요리,110564468,6838,64,64,4310,2528,0,17,83,48,52
동원시장,제과제빵떡케익,325494396,36545,29,71,26132,10413,9,37,54,41,59
동원시장,커피점/카페,77853831,13004,66,66,8622,4382,8,46,46,41,59
동원시장,유흥주점,237140335,8358,69,69,5725,2633,-1,10,91,64,36
면목골목시장,한식,947320474,25010,68,68,16317,8693,1,34,65,51,49
면목골목시장,중식,74015308,1208,71,71,854,354,1,4,95,62,38
면목골목시장,분식,103627453,6768,67,67,4088,2680,13,35,52,51,49
면목골목시장,닭/오리요리,53500220,5809,62,62,3571,2238,1,28,71,56,45
면목골목시장,제과제빵떡케익,18190422,2064,30,70,1433,631,11,42,47,48,52
면목골목시장,커피점/카페,17976515,2350,56,56,1295,1055,1,65,34,34,66
면목골목시장,유흥주점,7723468,129,76,76,103,26,1,31,68,86,14
사가정시장,한식,969521099,37747,30,70,25961,11786,1,44,55,57,43
사가정시장,중식,10336883,1031,9,92,904,127,0,49,51,67,33
사가정시장,양식,42365797,2616,35,65,1697,919,0,46,54,41,59
사가정시장,분식,305314359,38832,22,78,29325,9507,11,32,57,54,46
사가정시장,패스트푸드점,41260499,3535,37,63,2214,1321,1,26,73,55,45
사가정시장,닭/오리요리,203348347,9244,38,62,5684,3560,0,9,91,62,38
사가정시장,제과제빵떡케익,21323819,2395,1699,74,1699,696,4,41,55,37,63
사가정시장,커피점/카페,59285679,13925,32,68,9418,4507,18,45,37,40,60
사가정시장,유흥주점,193356966,8062,36,64,4968,3094,1,14,85,73,27
중화제일시장,한식,677428544,20441,62,62,12989,7452,1,38,61,58,42
중화제일시장,일식/수산물,44735995,1020,33,67,699,321,-1,0,101,63,37
중화제일시장,분식,30837753,4126,78,78,2579,1547,7,53,40,47,53
중화제일시장,커피점/카페,10083433,1777,68,68,1222,555,0,40,60,50,51
태능시장,한식,144741051,6995,77,77,5152,1843,3,50,47,63,37
태능시장,분식,58698040,5646,69,69,3904,1742,3,68,29,44,56
태능시장,패스트푸드점,3730102,313,67,67,206,107,1,27,72,81,19
태능시장,제과제빵떡케익,29372639,3648,30,70,2571,1077,12,47,41,46,54
태능시장,유흥주점,43770136,1133,69,69,764,369,0,0,100,84,16
묵1동도깨비시장,한식,822183496,13726,74,74,9954,3772,0,13,87,70,30
묵1동도깨비시장,분식,5188436,421,86,86,356,65,13,54,33,51,49
묵1동도깨비시장,닭/오리요리,114589625,7142,68,68,4868,2274,0,9,91,60,40
묵1동도깨비시장,유흥주점,14889794,406,75,75,305,101,0,0,100,76,24
우림골목시장,한식,2802020514,96632,67,67,66848,29784,2,43,55,54,46
우림골목시장,중식,121270146,6001,69,69,3547,2454,0,46,54,69,31
우림골목시장,일식/수산물,136031491,1166,35,65,756,410,0,4,96,86,14
우림골목시장,분식,70528285,4191,65,65,2658,1533,2,39,59,42,58
우림골목시장,패스트푸드점,130481082,12501,67,67,8374,4127,3,51,46,51,49
우림골목시장,제과제빵떡케익,47154607,4655,29,71,3376,1279,11,44,45,47,53
우림골목시장,커피점/카페,114626157,14445,69,69,10016,4429,9,54,37,34,66
우림골목시장,유흥주점,285151614,6719,60,60,4223,2496,1,1,98,70,30
유영시장,중식,54437019,1909,69,69,1317,592,1,62,37,70,31
돈암제일시장,한식,1115701271,39478,71,71,27794,11684,1,30,69,58,42
돈암제일시장,일식/수산물,486668773,14258,46,55,9452,4806,-1,22,79,57,44
돈암제일시장,분식,79301234,6331,74,74,4970,1361,7,46,47,45,56
돈암제일시장,유흥주점,51221391,1477,84,84,1235,242,0,37,63,71,29
정릉아리랑시장,한식,263385956,8944,22,78,7238,1706,0,41,59,60,41
정릉아리랑시장,중식,66901526,3242,42,58,1900,1342,0,60,40,57,43
정릉아리랑시장,분식,50791446,3895,29,71,2739,1156,20,51,29,45,55
정릉아리랑시장,닭/오리요리,53292827,2523,37,63,1584,939,0,12,88,56,45
정릉아리랑시장,유흥주점,14529299,448,28,72,313,135,-1,2,99,86,14
정릉시장,한식,1446831673,51789,68,68,35910,15879,0,29,71,60,40
정릉시장,중식,61968106,2963,71,71,2136,827,1,58,41,61,39
정릉시장,일식/수산물,96019585,3788,26,74,2773,1015,0,22,78,62,38
정릉시장,양식,6891607,246,68,68,166,80,0,28,72,35,65
정릉시장,분식,123908425,11784,71,71,8578,3206,0,36,64,42,58
정릉시장,패스트푸드점,423727802,14214,63,63,8619,5595,0,34,66,53,47
정릉시장,닭/오리요리,422722692,21070,67,67,14776,6294,0,12,88,59,41
정릉시장,제과제빵떡케익,139420994,21610,28,72,15217,6393,9,38,53,40,61
정릉시장,커피점/카페,75970239,10812,66,66,7066,3746,10,53,37,41,59
정릉시장,유흥주점,218207868,8885,67,67,5635,3250,0,15,85,62,38
길음시장,한식,231911769,7775,64,64,4941,2834,0,28,72,62,38
길음시장,닭/오리요리,306705868,13488,66,66,8887,4601,0,8,92,64,36
길음시장,제과제빵떡케익,22621035,4138,32,68,2801,1337,9,47,44,52,48
길음시장,유흥주점,122214036,3601,72,72,2563,1038,-1,5,96,67,33
밤나무골시장,한식,10015475,273,60,60,165,108,0,3,97,63,37
장위전통시장,한식,430703712,21428,70,70,17125,4303,3,44,53,50,50
장위전통시장,분식,79136431,6713,78,78,5162,1551,4,54,42,55,45
장위전통시장,패스트푸드점,20530092,991,53,53,543,448,-1,23,78,48,52
장위전통시장,제과제빵떡케익,27642962,3618,34,66,2375,1243,9,47,44,43,57
장위전통시장,커피점/카페,7167071,1744,68,68,1195,549,10,59,31,43,57
장위전통시장,유흥주점,19239942,415,68,68,286,129,0,9,91,71,29
번동시장,분식,1454709,49,100,100,49,0,0,89,11,44,56
석관시장,한식,294452028,7440,59,59,4407,3033,0,45,55,57,43
석관시장,커피점/카페,12709844,1301,69,69,908,393,12,49,39,56,44
석관황금시장,한식,278039721,9085,71,71,5977,3108,-1,41,60,65,35
석관황금시장,중식,13330189,1105,83,83,935,170,1,71,28,93,7
석관황금시장,분식,164550484,14307,59,59,8418,5889,1,45,54,47,53
석관황금시장,닭/오리요리,1077510,54,42,42,24,30,1,8,91,83,17
석관황금시장,제과제빵떡케익,2731595,357,10,90,320,37,0,65,35,34,66
석관황금시장,유흥주점,946977,32,100,100,32,0,0,0,100,24,76
동북시장,한식,188172139,11402,76,76,8663,2739,1,52,47,63,37
동북시장,패스트푸드점,120818149,13789,66,66,9138,4651,7,47,46,53,48
동북시장,제과제빵떡케익,52104897,9854,34,66,6559,3295,11,51,38,52,48
동북시장,유흥주점,8529412,326,96,96,304,22,0,17,83,59,42
방천골목시장,한식,4346996038,106985,69,69,70190,36795,2,24,74,57,43
방천골목시장,일식/수산물,29808559,581,21,80,462,119,-1,43,58,62,38
방천골목시장,분식,94512928,10248,72,72,6734,3514,14,48,38,52,48
